N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,sst_2,fc39/MatMul,37072,208,301989888,2359296,6291456,6291456,301989888,9437184,14942208,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc40/MatMul,589965,141,2415919104,18874368,75497472,75497472,2415919104,75497472,132120576,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc41/MatMul,147732,276,1207959552,9437184,18874368,18874368,1207959552,37748736,56623104,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc42/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc43/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc44/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc45/MatMul,37072,208,301989888,2359296,6291456,6291456,301989888,9437184,14942208,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc46/MatMul,589965,141,2415919104,18874368,75497472,75497472,2415919104,75497472,132120576,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc47/MatMul,147732,276,1207959552,9437184,18874368,18874368,1207959552,37748736,56623104,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc48/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc49/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc50/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc51/MatMul,37072,208,301989888,2359296,6291456,6291456,301989888,9437184,14942208,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc52/MatMul,589965,141,2415919104,18874368,75497472,75497472,2415919104,75497472,132120576,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc53/MatMul,147732,276,1207959552,9437184,18874368,18874368,1207959552,37748736,56623104,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc54/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc55/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc56/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc57/MatMul,37072,208,301989888,2359296,6291456,6291456,301989888,9437184,14942208,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc58/MatMul,589965,141,2415919104,18874368,75497472,75497472,2415919104,75497472,132120576,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc59/MatMul,589903,79,2415919104,150994944,607125504,607125504,2415919104,75497472,229638144,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc60/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc61/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc62/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc63/MatMul,37072,208,301989888,2359296,6291456,6291456,301989888,9437184,14942208,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc64/MatMul,589965,141,2415919104,18874368,75497472,75497472,2415919104,75497472,132120576,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc65/MatMul,147732,276,1207959552,9437184,18874368,18874368,1207959552,37748736,56623104,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc66/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc67/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc68/MatMul,147597,141,603979776,4718592,18874368,18874368,603979776,18874368,33030144,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc69/MatMul,37072,208,301989888,2359296,6291456,6291456,301989888,9437184,14942208,3145728,500,65536,16384,32768,1
16,32,8,2,sst_2,fc70/MatMul,589965,141,2415919104,18874368,75497472,75497472,2415919104,75497472,132120576,37748736,500,65536,16384,32768,1
16,32,8,2,sst_2,fc71/MatMul,147732,276,1207959552,9437184,18874368,18874368,1207959552,37748736,56623104,9437184,500,65536,16384,32768,1
16,32,8,2,sst_2,fc72/MatMul,4824,4536,2359296,2359296,49152,49152,2359296,3072,2386944,24576,500,65536,16384,32768,1
16,32,8,2,sst_2,fc73/MatMul,36,24,6144,6144,1088,1088,6144,3072,10240,1024,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv1_a/Convolution,72763,163,210830400,73728,10841600,10841600,421660800,8784600,15053528,6195200,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv1_b/Convolution,72763,163,210830400,73728,10841600,10841600,421660800,8784600,15053528,6195200,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv2_a/Convolution,56086,682,447897600,622592,5971968,5971968,447897600,13996800,17605376,2985984,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv2_b/Convolution,56086,682,447897600,622592,5971968,5971968,447897600,13996800,17605376,2985984,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv3_a/Convolution,36967,463,299040768,1769472,8306688,8306688,299040768,4672512,10595328,4153344,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv3_b/Convolution,36967,463,299040768,1769472,8306688,8306688,299040768,4672512,10595328,4153344,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv4_a/Convolution,27841,463,224280576,1327104,6230016,6230016,224280576,3504384,7946496,3115008,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv4_b/Convolution,27841,463,224280576,1327104,6230016,6230016,224280576,3504384,7946496,3115008,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv5_a/Convolution,18715,463,149520384,884736,4153344,4153344,149520384,2336256,5297664,2076672,500,65536,16384,32768,1
16,32,8,2,AlexNet,conv5_b/Convolution,18715,463,149520384,884736,4153344,4153344,149520384,2336256,5297664,2076672,500,65536,16384,32768,1
16,32,8,2,AlexNet,fc1/MatMul,302589,284157,150994944,150994944,1310720,1310720,150994944,36864,151162880,131072,500,65536,16384,32768,1
16,32,8,2,AlexNet,fc2/MatMul,134776,126584,67108864,67108864,655360,655360,67108864,16384,67256320,131072,500,65536,16384,32768,1
16,32,8,2,AlexNet,fc3/MatMul,65734,57542,32768000,32768000,4128768,4128768,32768000,32768,32833536,32768,500,65536,16384,32768,1
