N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,vit,fc47/MatMul,340691,275,3718250496,18950474.32258065,116195328,116195328,1589252228.1290321,24832066.064516127,101880204.38709678,58097664,500,65536,16384,32768,1
16,32,8,2,vit,fc48/MatMul,255593,281,3718250496,19672365.17647059,58097664,58097664,1148283241.4117649,35883851.29411765,84605048.47058824,29048832,500,65536,16384,32768,1
16,32,8,2,vit,fc49/MatMul,13039,12495,6291456,6450122.105263157,65536,65536,2814598.736842105,2748.6315789473683,6485638.736842104,32768,500,65536,16384,32768,1
16,32,8,2,rte,fc0/MatMul,58780,412,603979776,4802852.571428571,6291456,6291456,323560594.28571427,10111268.57142857,18059849.14285714,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc1/MatMul,43419,411,603979776,4816896.0,6291456,6291456,204921709.71428573,6403803.428571428,14366427.42857143,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc2/MatMul,55682,386,603979776,4812963.84,18874368,18874368,283870494.71999997,369623.04,14619770.879999999,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc3/MatMul,31146,426,301989888,2457600.0,6291456,6291456,320864256.0,5013504.0,10616832.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc4/MatMul,209302,406,2415919104,18939904.0,25165824,25165824,1107296255.9999998,34603007.99999999,66125823.99999999,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc5/MatMul,276764,284,2415919104,19736418.461538464,37748736,37748736,1207959552.0,37748736.0,76359522.46153846,18874368,500,65536,16384,32768,1
16,32,8,2,rte,fc6/MatMul,46492,412,603979776,4816896.0,6291456,6291456,251658239.99999997,7864320.0,15826944.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc7/MatMul,52647,423,603979776,4940844.521739131,6291456,6291456,269164900.173913,8411403.130434781,16497975.652173912,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc8/MatMul,49565,413,603979776,4830939.428571429,6291456,6291456,237277769.1428571,7414930.2857142845,15391597.714285713,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc9/MatMul,58791,423,603979776,4944112.94117647,6291456,6291456,279784749.1764706,8743273.411764706,16833114.352941178,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc10/MatMul,221557,373,2415919104,19818086.400000002,75497472,75497472,1056964608.0,344064.0,57910886.400000006,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc11/MatMul,295059,147,2415919104,19984624.941176474,75497472,75497472,1385600662.5882351,43300020.70588235,101033381.64705881,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc12/MatMul,49556,404,603979776,4718592.0,6291456,6291456,275729897.73913044,8616559.304347826,16480879.304347826,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc13/MatMul,58778,410,603979776,4786176.0,6291456,6291456,287834112.0,8994816.0,16926720.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc14/MatMul,55680,384,603979776,4900076.307692307,18874368,18874368,278759896.61538464,362968.6153846154,14700228.923076922,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc15/MatMul,61850,410,603979776,4774765.714285715,6291456,6291456,301989887.99999994,9437183.999999998,17357677.714285713,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc16/MatMul,233879,407,2415919104,19017355.636363633,25165824,25165824,1125598673.4545455,35174958.54545455,66775226.18181818,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc17/MatMul,221462,278,2415919104,19346227.2,37748736,37748736,1107296256.0,34603008.0,72823603.2,18874368,500,65536,16384,32768,1
16,32,8,2,rte,fc18/MatMul,58790,422,603979776,4936265.142857143,6291456,6291456,269633828.57142854,8426057.142857142,16508050.285714284,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc19/MatMul,61846,406,603979776,4730880.0,6291456,6291456,306708480.0,9584640.0,17461248.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc20/MatMul,49567,415,603979776,4855362.782608696,6291456,6291456,249469907.4782609,7795934.608695653,15797025.39130435,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc21/MatMul,67993,409,603979776,4757913.600000001,6291456,6291456,332188876.8,10380902.4,18284544.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc22/MatMul,295054,142,2415919104,19303330.90909091,75497472,75497472,1317774056.7272725,41180439.272727266,98232506.18181817,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc23/MatMul,295051,139,2415919104,18874368.0,75497472,75497472,1421128884.7058823,44410277.64705882,101033381.64705881,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc24/MatMul,64797,285,603979776,4922761.846153846,18874368,18874368,307797385.84615386,4809334.153846154,19169280.0,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc25/MatMul,55682,386,603979776,4895539.2,18874368,18874368,281857228.8,367001.6,14699724.8,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc26/MatMul,46488,408,603979776,4770635.294117647,6291456,6291456,222051388.23529413,6939105.882352942,14855469.176470589,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc27/MatMul,25167,591,301989888,2359296.0,6291456,6291456,251658240.0,3932160.0,9437184.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc28/MatMul,221593,409,2415919104,19055852.307692308,25165824,25165824,1347339500.3076923,42104359.384615384,73743123.6923077,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc29/MatMul,120803,995,1207959552,39981641.142857134,18874368,18874368,1186388845.7142859,1544777.142857143,50963602.285714276,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc30/MatMul,68006,422,603979776,4926122.666666666,6291456,6291456,293601280.0,9175040.0,17246890.666666664,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc31/MatMul,71073,417,603979776,4861132.8,6291456,6291456,301989888.0,9437184.0,17444044.8,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc32/MatMul,43413,405,603979776,4740437.333333334,6291456,6291456,218103808.0,6815744.0,14701909.333333334,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc33/MatMul,34231,439,301989888,2541158.3999999994,6291456,6291456,286890393.59999996,4482662.399999999,10169548.799999999,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc34/MatMul,295054,142,2415919104,19251855.36,75497472,75497472,1377073889.2800002,43033559.04000001,100034150.4,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc35/MatMul,120445,637,1207959552,38338559.999999985,18874368,18874368,1098145047.2727273,1429876.3636363635,49205620.36363635,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc36/MatMul,52646,422,603979776,4925547.7894736845,6291456,6291456,278148581.05263156,8692143.157894736,16763418.94736842,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc37/MatMul,58778,410,603979776,4786176.0,6291456,6291456,273678336.0,8552448.0,16484352.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc38/MatMul,68005,421,603979776,4907638.153846154,6291456,6291456,325219879.38461536,10163121.230769232,18216487.384615384,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc39/MatMul,28098,450,301989888,2605056.0,6291456,6291456,293601280.0,4587520.0,10338304.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc40/MatMul,233886,414,2415919104,19300352.0,25165824,25165824,1182793727.9999998,36962303.99999999,68845568.0,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc41/MatMul,143650,5410,1207959552,10053818.18181818,18874368,18874368,1372681309.090909,42896290.90909091,62387293.090909086,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc42/MatMul,49576,424,603979776,4966938.947368421,6291456,6291456,238413069.47368422,7450408.421052631,15563075.368421052,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc43/MatMul,61853,413,603979776,4816895.999999999,6291456,6291456,279340646.4,8729395.2,16692019.2,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc44/MatMul,46500,420,603979776,4915199.999999999,6291456,6291456,239075328.0,7471104.0,15532032.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc45/MatMul,25560,984,301989888,2595225.6,6291456,6291456,249141657.6,3892838.3999999994,9633792.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc46/MatMul,233882,410,2415919104,19126026.240000002,25165824,25165824,1111322787.8400002,34728837.120000005,66437775.36000001,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc47/MatMul,130854,1830,1207959552,39955819.3548387,22020096,22020096,1227442770.580645,19178793.29032258,62280340.64516128,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc48/MatMul,61853,413,603979776,4805973.333333334,6291456,6291456,318767103.99999994,9961471.999999998,17913173.333333332,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc49/MatMul,58786,418,603979776,4880317.935483871,6291456,6291456,277635864.7741936,8676120.77419355,16702166.70967742,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc50/MatMul,73871,143,603979776,4866048.0,18874368,18874368,368050176.0,11501568.0,25804800.0,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc51/MatMul,34236,444,301989888,2568192.0000000005,6291456,6291456,320864256.0,5013504.0,10727424.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc52/MatMul,270757,421,2415919104,19630552.615384616,25165824,25165824,1300879517.5384614,40652484.92307693,72865949.53846154,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc53/MatMul,221465,281,2415919104,19568278.588235293,37748736,37748736,1136903107.764706,35528222.11764705,73970868.70588234,18874368,500,65536,16384,32768,1
16,32,8,2,rte,fc54/MatMul,80290,418,603979776,4856217.600000001,6291456,6291456,377487360.0,11796480.0,19798425.6,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc55/MatMul,58792,424,603979776,4956790.153846154,6291456,6291456,278759896.61538464,8711246.769230768,16813764.92307692,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc56/MatMul,58788,420,603979776,4902912.0,6291456,6291456,283115520.0,8847360.0,16896000.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc57/MatMul,61849,409,603979776,4763963.076923077,6291456,6291456,296182390.15384614,9255699.692307692,17165390.769230768,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc58/MatMul,331915,139,2415919104,18874368.0,75497472,75497472,1677721600.0,52428799.99999999,109051904.0,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc59/MatMul,331917,141,2415919104,19110297.6,75497472,75497472,1811939328.0,56623104.0,113482137.6,37748736,500,65536,16384,32768,1
16,32,8,2,rte,fc60/MatMul,55657,361,603979776,4939776.0,18874368,18874368,251658240.0,327680.0,14704640.0,9437184,500,65536,16384,32768,1
16,32,8,2,rte,fc61/MatMul,61861,421,603979776,4915200.0,6291456,6291456,309539635.2,9673113.6,17734041.6,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc62/MatMul,77212,412,603979776,4792320.000000001,6291456,6291456,362387865.6,11324620.8,19262668.8,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc63/MatMul,37086,222,301989888,2520157.090909091,6291456,6291456,301989888.0,9437184.0,15103069.09090909,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc64/MatMul,209320,424,2415919104,19815277.714285716,25165824,25165824,1013823195.4285715,31681974.85714286,64080164.571428575,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc65/MatMul,276762,282,2415919104,19590582.85714286,37748736,37748736,1337383789.7142856,41793243.428571425,80258194.28571428,18874368,500,65536,16384,32768,1
16,32,8,2,rte,fc66/MatMul,43416,408,603979776,4780678.736842105,6291456,6291456,214571762.52631578,6705367.578947369,14631774.315789474,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc67/MatMul,49556,404,603979776,4718592.0,6291456,6291456,262254376.4210526,8195449.263157895,16059769.263157895,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc68/MatMul,58789,421,603979776,4915199.999999999,6291456,6291456,278148581.05263156,8692143.157894736,16753071.157894734,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc69/MatMul,28098,450,301989888,2613992.727272727,6291456,6291456,240219229.09090912,3753425.454545455,9513146.181818182,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc70/MatMul,233881,409,2415919104,19017355.636363633,25165824,25165824,1372681309.090909,42896290.90909091,74496558.54545453,12582912,500,65536,16384,32768,1
16,32,8,2,rte,fc71/MatMul,109316,17156,1207959552,19005440.0,22020096,22020096,939524096.0,29360128.0,51511296.0,3145728,500,65536,16384,32768,1
16,32,8,2,rte,fc72/MatMul,9905,9353,4718592,4898816.000000001,49152,49152,2850816.0000000005,3712.0000000000005,4927104.000000001,24576,500,65536,16384,32768,1
16,32,8,2,rte,fc73/MatMul,59,37,12288,12449.684210526315,1088,1088,6790.736842105262,3395.368421052631,16869.052631578947,1024,500,65536,16384,32768,1
16,32,8,2,wnli,fc0/MatMul,71065,409,603979776,4759983.157894736,6291456,6291456,317884092.6315789,9933877.894736841,17839589.05263158,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc1/MatMul,55659,363,603979776,4935895.578947368,18874368,18874368,254307274.10526314,331129.2631578947,14704208.842105262,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc2/MatMul,52641,417,603979776,4874240.0,6291456,6291456,270532608.0,8454144.0,16474112.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc3/MatMul,34224,432,301989888,2495409.230769231,6291456,6291456,313604883.6923077,4900076.307692308,10541213.53846154,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc4/MatMul,258324,276,2415919104,18992332.8,75497472,75497472,1298556518.4,20289945.6,77031014.4,37748736,500,65536,16384,32768,1
16,32,8,2,wnli,fc5/MatMul,111133,541,1207959552,9437184.0,18874368,18874368,1092915785.142857,17076809.14285714,35951177.14285714,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc6/MatMul,58779,411,603979776,4786176.0,6291456,6291456,330301440.0,10321920.0,18253824.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc7/MatMul,55680,384,603979776,4772212.363636363,18874368,18874368,283687470.54545456,369384.7272727273,14578781.09090909,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc8/MatMul,73872,144,603979776,4900076.307692307,18874368,18874368,331027377.2307693,10344605.53846154,24681865.846153848,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc9/MatMul,34231,439,301989888,2536999.384615385,6291456,6291456,319412381.53846157,4990818.461538462,10673545.846153848,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc10/MatMul,295053,141,2415919104,19211410.285714284,75497472,75497472,1358954496.0,42467328.0,99427474.28571428,37748736,500,65536,16384,32768,1
16,32,8,2,wnli,fc11/MatMul,119099,8507,1207959552,20384317.44,37748736,37748736,1087163596.8000002,1415577.6,40674263.04000001,18874368,500,65536,16384,32768,1
16,32,8,2,wnli,fc12/MatMul,55663,367,603979776,4929243.428571429,18874368,18874368,258848475.42857146,337042.28571428574,14703469.714285715,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc13/MatMul,61850,410,603979776,4786977.391304348,6291456,6291456,288859892.86956525,9026871.652173914,16959577.04347826,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc14/MatMul,52639,415,603979776,4854345.142857142,6291456,6291456,244468004.57142854,7639625.142857142,15639698.285714284,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc15/MatMul,24984,408,301989888,2359296.0,6291456,6291456,238413069.4736842,3725204.2105263155,9230228.210526315,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc16/MatMul,197017,409,2415919104,19136512.0,25165824,25165824,1006632960.0,31457280.0,63176704.0,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc17/MatMul,221469,285,2415919104,19818086.4,37748736,37748736,1111322787.84,34728837.12,73421291.52,18874368,500,65536,16384,32768,1
16,32,8,2,wnli,fc18/MatMul,68003,419,603979776,4886072.888888889,6291456,6291456,307582293.3333334,9611946.666666668,17643747.555555556,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc19/MatMul,55702,406,603979776,4986693.818181818,18874368,18874368,301989888.0,393216.0,14817093.818181818,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc20/MatMul,49567,415,603979776,4849664.0,6291456,6291456,239075328.0,7471104.0,15466496.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc21/MatMul,28087,439,301989888,2543616.0,6291456,6291456,264241152.0,4128768.0,9818112.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc22/MatMul,246166,406,2415919104,18932622.222222224,25165824,25165824,1118481066.6666667,34952533.33333333,66468067.55555555,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc23/MatMul,109653,17493,1207959552,20222537.14285714,22020096,22020096,905969664.0,28311552.0,51679817.14285714,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc24/MatMul,89499,411,603979776,4751360.0,6291456,6291456,478150656.0,14942208.0,22839296.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc25/MatMul,64792,280,603979776,4816896.000000001,18874368,18874368,352321535.99999994,5505023.999999999,19759104.0,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc26/MatMul,64791,279,603979776,4816896.000000001,18874368,18874368,327155712.0,5111808.0,19365888.0,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc27/MatMul,34215,423,301989888,2433024.0,6291456,6291456,377487360.0,5898240.0,11476992.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc28/MatMul,209310,414,2415919104,19337801.14285714,25165824,25165824,1100106020.5714288,34378313.14285715,66299026.28571429,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc29/MatMul,113963,3371,1207959552,20375738.181818184,22020096,22020096,970028125.090909,30313378.90909091,53834845.09090909,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc30/MatMul,52629,405,603979776,4734976.0,6291456,6291456,257949696.0,8060928.0,15941632.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc31/MatMul,52629,405,603979776,4734976.0,6291456,6291456,251658239.99999997,7864320.0,15745024.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc32/MatMul,61850,410,603979776,4774765.714285715,6291456,6291456,323560594.28571427,10111268.57142857,18031762.285714284,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc33/MatMul,37284,420,301989888,2421382.7368421056,6291456,6291456,357619604.2105263,5587806.315789473,11154917.05263158,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc34/MatMul,233894,422,2415919104,19715413.333333332,25165824,25165824,1140850688.0,35651584.0,67949909.33333333,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc35/MatMul,134088,5064,1207959552,40461926.400000006,22020096,22020096,1298556518.3999999,20289945.599999998,63897600.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc36/MatMul,61859,419,603979776,4887113.142857142,6291456,6291456,297675746.7428571,9302367.085714284,17335208.228571426,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc37/MatMul,52645,421,603979776,4909056.0,6291456,6291456,301989888.0,9437184.0,17491968.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc38/MatMul,73870,142,603979776,4816896.0,18874368,18874368,346030080.0,10813440.0,25067520.0,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc39/MatMul,34228,436,301989888,2523136.0,6291456,6291456,309180123.4285714,4830939.428571428,10499803.42857143,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc40/MatMul,283039,415,2415919104,19321204.363636363,25165824,25165824,1372681309.0909092,42896290.90909091,74800407.27272727,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc41/MatMul,120991,1183,1207959552,40108032.0,18874368,18874368,1161499569.2307692,1512369.2307692308,51057585.23076923,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc42/MatMul,61863,423,603979776,4946910.9677419355,6291456,6291456,277635864.7741935,8676120.774193548,16768759.741935484,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc43/MatMul,52639,415,603979776,4846387.199999999,6291456,6291456,256691404.8,8021606.4,16013721.6,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc44/MatMul,77210,410,603979776,4770635.294117647,6291456,6291456,346400165.6470588,10825005.176470587,18741368.470588233,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc45/MatMul,28063,415,301989888,2396160.0,6291456,6291456,295698432.0,4620288.0,10162176.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc46/MatMul,283033,409,2415919104,19039932.631578945,25165824,25165824,1271536370.5263157,39735511.578947365,71358356.21052632,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc47/MatMul,120850,1042,1207959552,40164205.71428572,18874368,18874368,1064154843.4285715,1385618.2857142857,50987008.0,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc48/MatMul,73867,139,603979776,4718592.0,18874368,18874368,345131300.57142854,10785353.142857142,24941129.14285714,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc49/MatMul,61856,416,603979776,4857374.117647059,6291456,6291456,293107832.47058827,9159619.764705883,17162721.88235294,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc50/MatMul,80288,416,603979776,4842765.47368421,6291456,6291456,357619604.2105263,11175612.631578946,19164106.10526316,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc51/MatMul,25018,442,301989888,2566251.789473684,6291456,6291456,230465967.15789473,3601030.736842105,9313010.52631579,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc52/MatMul,283035,411,2415919104,19131470.769230768,25165824,25165824,1347339500.3076923,42104359.384615384,73818742.15384614,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc53/MatMul,138518,278,1207959552,9479314.285714284,18874368,18874368,1294242377.142857,40445074.28571428,59361572.57142857,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc54/MatMul,55678,382,603979776,4759269.517241379,18874368,18874368,281162999.17241377,366097.6551724138,14562551.172413792,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc55/MatMul,52647,423,603979776,4943872.0,6291456,6291456,257949696.0,8060928.0,16150528.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc56/MatMul,64789,277,603979776,4773888.0,18874368,18874368,349175808.0,5455872.0,19666944.0,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc57/MatMul,25038,462,301989888,2686976.0,6291456,6291456,213909503.99999997,3342336.0,9175040.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc58/MatMul,172440,408,2415919104,19084083.2,25165824,25165824,885837004.8000001,27682406.400000002,59349401.6,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc59/MatMul,258327,279,2415919104,19405209.599999994,37748736,37748736,1147561574.3999999,35861299.199999996,74140876.79999998,18874368,500,65536,16384,32768,1
16,32,8,2,wnli,fc60/MatMul,64911,399,603979776,4718592.000000002,18874368,18874368,301989888.0,393216.0,14548992.000000002,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc61/MatMul,61864,424,603979776,4951608.888888889,6291456,6291456,279620266.6666667,8738133.333333332,16835470.22222222,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc62/MatMul,73872,144,603979776,4907335.68,18874368,18874368,332188876.8,10380902.4,24725422.08,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc63/MatMul,24999,423,301989888,2451817.411764706,6291456,6291456,230933443.7647059,3608335.0588235296,9205880.470588235,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc64/MatMul,197017,409,2415919104,19136512.0,25165824,25165824,931135488.0,29097984.0,60817408.0,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc65/MatMul,156956,284,1207959552,9668900.57142857,18874368,18874368,1423666614.857143,44489581.71428572,63595666.28571428,9437184,500,65536,16384,32768,1
16,32,8,2,wnli,fc66/MatMul,46491,411,603979776,4808347.826086957,6291456,6291456,216644919.65217394,6770153.7391304355,14724229.565217393,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc67/MatMul,61858,418,603979776,4881302.068965517,6291456,6291456,281162999.1724138,8786343.724137932,16813373.79310345,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc68/MatMul,61861,421,603979776,4915199.999999999,6291456,6291456,301989888.0,9437184.0,17498112.0,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc69/MatMul,25445,869,301989888,2544338.823529412,6291456,6291456,248697554.8235294,3885899.294117647,9575966.11764706,3145728,500,65536,16384,32768,1
16,32,8,2,wnli,fc70/MatMul,233883,411,2415919104,19144704.0,25165824,25165824,1207959552.0,37748736.0,69476352.0,12582912,500,65536,16384,32768,1
16,32,8,2,wnli,fc71/MatMul,117299,6707,1207959552,19517812.363636367,37748736,37748736,1061540212.3636365,1382213.8181818184,39774394.18181819,18874368,500,65536,16384,32768,1
16,32,8,2,wnli,fc72/MatMul,4881,4641,2359296,2387382.8571428573,49152,49152,2612077.7142857146,3401.1428571428573,2415360.0,24576,500,65536,16384,32768,1
16,32,8,2,wnli,fc73/MatMul,34,24,6144,6542.222222222223,1088,1088,5802.666666666666,2901.333333333333,10467.555555555555,1024,500,65536,16384,32768,1
16,32,8,2,mrpc,fc0/MatMul,73871,143,603979776,4857374.117647058,18874368,18874368,310871943.52941173,9714748.235294117,24009306.352941174,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc1/MatMul,55661,365,603979776,4976640.0,18874368,18874368,254803968.0,331776.0,14745600.0,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc2/MatMul,55684,388,603979776,4718592.0,18874368,18874368,289406976.0,376832.0,14532608.0,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc3/MatMul,24984,408,301989888,2359296.0,6291456,6291456,235552112.64,3680501.76,9185525.76,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc4/MatMul,283046,422,2415919104,19647240.82758621,25165824,25165824,1312093996.137931,41002937.37931035,73233090.20689656,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc5/MatMul,221458,274,2415919104,19055852.307692308,37748736,37748736,1138269577.8461537,35570924.307692304,73501144.61538461,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc6/MatMul,64791,279,603979776,4816896.000000001,18874368,18874368,309180123.4285714,4830939.428571428,19085019.42857143,9437184,500,65536,16384,32768,1
16,32,8,2,mrpc,fc7/MatMul,67998,414,603979776,4824457.846153846,6291456,6291456,319412381.53846157,9981636.923076924,17951822.769230768,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc8/MatMul,58792,424,603979776,4953666.782608696,6291456,6291456,282294895.3043478,8821715.478260867,16921110.260869563,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc9/MatMul,31145,425,301989888,2457600.0,6291456,6291456,292552704.0,4571136.0,10174464.0,3145728,500,65536,16384,32768,1
16,32,8,2,mrpc,fc10/MatMul,209309,413,2415919104,19311274.666666664,25165824,25165824,1006632959.9999999,31457280.0,63351466.666666664,12582912,500,65536,16384,32768,1
16,32,8,2,mrpc,fc11/MatMul,313625,281,2415919104,19464192.0,37748736,37748736,1385600662.5882351,43300020.70588235,81638580.70588234,18874368,500,65536,16384,32768,1
16,32,8,2,mrpc,fc12/MatMul,71071,415,603979776,4823449.6,6291456,6291456,352321535.99999994,11010047.999999998,18979225.599999998,3145728,500,65536,16384,32768,1
