N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size,avg_iprec,avg_wprec
16,32,8,2,AlexNet,conv1_a/Convolution,31972,13822,187404800.0,66901.33333333333,10841600,10841600,187770825.0,3911892.1875,10173993.520833334,6195200,512,65536,16384,32768,1,3.562,3.556
16,32,8,2,AlexNet,conv1_b/Convolution,32146,7946,198428611.76470587,74833.4948096886,10841600,10841600,191664000.0,3993000.0,10263033.494809689,6195200,512,65536,16384,32768,1,3.636,3.765
16,32,8,2,AlexNet,conv2_a/Convolution,41526,6534,462827519.99999994,683682.9495652171,5971968,5971968,467371408.6956522,14605356.52173913,18275023.47130435,2985984,512,65536,16384,32768,1,4.174,4.133
16,32,8,2,AlexNet,conv2_b/Convolution,39179,7103,368856847.0588235,541788.4674628865,5971968,5971968,433449290.32258064,13545290.322580645,17073062.790043533,2985984,512,65536,16384,32768,1,3.871,3.294
16,32,8,2,AlexNet,conv3_a/Convolution,28418,4082,279104716.8,1877744.3705263159,8306688,8306688,279367033.26315784,4365109.894736841,10396198.265263157,4153344,512,65536,16384,32768,1,3.737,3.733
16,32,8,2,AlexNet,conv3_b/Convolution,41087,527,348880895.99999994,2143391.288888889,8306688,8306688,378784972.8,5918515.199999999,12215250.488888888,4153344,512,65536,16384,32768,1,5.067,4.667
16,32,8,2,AlexNet,conv4_a/Convolution,20744,3506,176220452.57142857,1082934.6043449638,2076672,2076672,238750290.58064514,7460946.580645161,9582217.184990125,1038336,512,65536,16384,32768,1,4.258,3.143
16,32,8,2,AlexNet,conv4_b/Convolution,27865,487,247643136.00000003,1468978.2857142857,6230016,6230016,245640630.8571429,3838134.8571428573,8422121.142857142,3115008,512,65536,16384,32768,1,4.381,4.417
16,32,8,2,AlexNet,conv5_a/Convolution,13514,670,146751488.0,910558.5924096935,1384448,1384448,147028377.6,4594636.800000001,6197419.392409694,692224,512,65536,16384,32768,1,3.933,3.926
16,32,8,2,AlexNet,conv5_b/Convolution,10967,827,165772599.6521739,1033464.6900805888,1384448,1384448,102303420.63157895,3196981.894736842,4922670.584817431,692224,512,65536,16384,32768,1,2.737,4.435
16,32,8,2,AlexNet,fc1/MatMul,273373,264157,135100739.36842105,139671817.01622477,1310720,1310720,134816914.2857143,32914.28571428572,139835803.30193907,131072,512,65536,16384,32768,1,3.571,3.579
16,32,8,2,AlexNet,fc2/MatMul,92793,89209,43878872.615384616,47233660.886259034,393216,393216,57788188.44444445,14108.444444444445,47378841.33070348,131072,512,65536,16384,32768,1,3.444,2.615
16,32,8,2,AlexNet,fc3/MatMul,30471,29191,15379114.666666666,15519288.888888886,98304,98304,16252928.0,15872.0,15567928.888888886,32768,512,65536,16384,32768,1,3.875,3.667
